15,41,19,3092.0
15,42,18,3182.0
15,43,17,3169.0
15,44,16,3154.0
15,45,15,3315.0
15,46,14,3362.0
15,47,13,3201.0
15,48,12,3330.0
15,49,11,3262.0
15,50,10,3595.0
15,51,9,3445.0
15,52,8,3646.0
15,53,7,3467.0
15,54,6,3583.0
15,55,5,3636.0
15,56,4,3580.0
15,57,3,3654.0
15,58,2,3834.0
15,59,1,3860.0
16,1,58,2303.0
16,2,57,2390.0
16,3,56,2343.0
16,4,55,2292.0
16,5,54,2274.0
16,6,53,2324.0
16,7,52,2252.0
16,8,51,2368.0
16,9,50,2458.0
16,10,49,2323.0
16,11,48,2375.0
16,12,47,2232.0
16,13,46,2476.0
16,14,45,2506.0
16,15,44,2477.0
16,16,43,2346.0
16,17,42,2265.0
16,18,41,2455.0
16,19,40,2406.0
16,20,39,2492.0
16,21,38,2578.0
16,22,37,2384.0
16,23,36,2567.0
16,24,35,2582.0
16,25,34,2656.0
16,26,33,2556.0
16,27,32,2631.0
16,28,31,2768.0
16,29,30,2846.0
16,30,29,2553.0
16,31,28,2707.0
16,32,27,2751.0
16,33,26,2896.0
16,34,25,2939.0
16,35,24,3021.0
16,36,23,2977.0
16,37,22,2944.0
16,38,21,3079.0
16,39,20,3187.0
16,40,19,3006.0
16,41,18,3022.0
16,42,17,3207.0
16,43,16,3205.0
16,44,15,3181.0
16,45,14,3252.0
16,46,13,3371.0
16,47,12,3379.0
16,48,11,3384.0
16,49,10,3438.0
16,50,9,3301.0
16,51,8,3463.0
16,52,7,3608.0
16,53,6,3704.0
16,54,5,3606.0
16,55,4,3646.0
16,56,3,3612.0
16,57,2,3644.0
16,58,1,3606.0
17,1,57,2368.0
17,2,56,2325.0
17,3,55,2378.0
17,4,54,2217.0
17,5,53,2291.0
17,6,52,2427.0
17,7,51,2331.0
17,8,50,2274.0
17,9,49,2415.0
17,10,48,2394.0
17,11,47,2462.0
17,12,46,2314.0
17,13,45,2417.0
17,14,44,2554.0
17,15,43,2413.0
17,16,42,2283.0
17,17,41,2511.0
17,18,40,2478.0
17,19,39,2436.0
17,20,38,2438.0
17,21,37,2481.0
17,22,36,2564.0
17,23,35,2683.0
17,24,34,2588.0
17,25,33,2627.0
17,26,32,2616.0
17,27,31,2737.0
17,28,30,2584.0
17,29,29,2665.0
17,30,28,2820.0
17,31,27,2931.0
17,32,26,2778.0
17,33,25,2827.0
17,34,24,2803.0
17,35,23,3000.0
17,36,22,2966.0
17,37,21,3138.0
17,38,20,2942.0
17,39,19,3235.0
17,40,18,3083.0
17,41,17,3148.0
17,42,16,3167.0
17,43,15,3188.0
17,44,14,3262.0
17,45,13,3207.0
17,46,12,3266.0
17,47,11,3286.0
17,48,10,3469.0
17,49,9,3323.0
17,50,8,3360.0
17,51,7,3533.0
17,52,6,3505.0
17,53,5,3688.0
17,54,4,3688.0
17,55,3,3571.0
17,56,2,3601.0
17,57,1,3716.0
18,1,56,2323.0
18,2,55,2383.0
18,3,54,2452.0
18,4,53,2382.0
18,5,52,2406.0
18,6,51,2434.0
18,7,50,2312.0
18,8,49,2396.0
18,9,48,2329.0
18,10,47,2378.0
18,11,46,2491.0
18,12,45,2280.0
18,13,44,2299.0
18,14,43,2380.0
18,15,42,2348.0
18,16,41,2371.0
18,17,40,2381.0
